区域,链接,标题,户型,面积,朝向,装修,楼层,楼层类型,总价(万),单价(元/平)
新建区,https://nc.lianjia.com/ershoufang/103133262470.html,户型端正，全天采光，带车位，诚心出售,3室2厅,87.77平米,南,精装,高楼层(共28层),板楼,70,"7,976"
新建区,https://nc.lianjia.com/ershoufang/103123458194.html,幸福家园大平层，通透大三房，房东诚心出售,3室2厅,162.98平米,南,精装,中楼层(共8层),暂无数据,90,"5,523"
新建区,https://nc.lianjia.com/ershoufang/103132931006.html,此房格局方正，好楼层，采光充足，房东诚心出售，,3室2厅,113.12平米,南,精装,中楼层(共6层),板楼,80,"7,073"
新建区,https://nc.lianjia.com/ershoufang/103123616475.html,新建区+红谷峰尚+户型方正+交通便利,2室2厅,86平米,南,精装,低楼层(共32层),板楼,88,"10,233"
新建区,https://nc.lianjia.com/ershoufang/103123945367.html,滨水公园旁 银凯公元九珑 洋房 带3个露台,4室2厅,136平米,南 北,精装,中楼层(共6层),板楼,115,"8,456"
新建区,https://nc.lianjia.com/ershoufang/103123221772.html,户型方正 中高楼层采光充足绿地高品质楼盘 通透大三房,3室2厅,120平米,南 西南,精装,高楼层(共25层),板楼,170,"14,167"
新建区,https://nc.lianjia.com/ershoufang/103124573477.html,近地铁口 小区环境优美 交通便利 居住舒适且安逸,3室2厅,94平米,南,毛坯,中楼层(共30层),板楼,75,"7,979"
新建区,https://nc.lianjia.com/ershoufang/103124806064.html,地铁口 毛坯三房 户型好 房东诚心卖,3室1厅,94平米,南,毛坯,低楼层(共30层),板楼,60,"6,383"
新建区,https://nc.lianjia.com/ershoufang/103127113001.html,地铁4号线旁 滨水公园里的小区 环境好  诚心出售,3室2厅,98平米,东南,精装,中楼层(共31层),板楼,78,"7,960"
新建区,https://nc.lianjia.com/ershoufang/103126630833.html,近红谷滩 大三房两卫 采光好 配套齐全,3室2厅,131平米,南,简装,低楼层(共32层),板楼,128,"9,771"
新建区,https://nc.lianjia.com/ershoufang/103126956777.html,港九城 近地铁 户型好 采光视野好,3室1厅,94.05平米,南,毛坯,中楼层(共33层),板楼,45,"4,785"
新建区,https://nc.lianjia.com/ershoufang/103127193632.html,九龙湖西 近地铁 楼层好 户型好 房东诚心出售,4室2厅,136.09平米,南 北,毛坯,高楼层(共33层),板楼,70,"5,144"
新建区,https://nc.lianjia.com/ershoufang/103125862999.html,"近地铁,港九城三房二厅一卫,房东诚心出售",3室2厅,89平米,西南,毛坯,中楼层(共33层),板楼,66,"7,416"
新建区,https://nc.lianjia.com/ershoufang/103125772226.html,容州港九城  生活配套齐全 采光好 环境优美  户型正,3室2厅,89.5平米,南 北,精装,低楼层(共32层),板楼,65,"7,263"
新建区,https://nc.lianjia.com/ershoufang/103126010212.html,保利蓝海嘉居 楼层好 视野开阔 房东诚心出售。,2室2厅,84.48平米,南,毛坯,高楼层(共11层),板楼,52,"6,156"
新建区,https://nc.lianjia.com/ershoufang/103125905785.html,港九城 近地铁 户型好  端户小区环境优美  楼下幼儿园,3室1厅,106.95平米,东南,毛坯,高楼层(共32层),板楼,52,"4,863"
新建区,https://nc.lianjia.com/ershoufang/103125675016.html,港九城 近地铁 户型好  端户小区环境优美  楼下幼儿园,3室2厅,109.59平米,南 北,毛坯,高楼层(共30层),板楼,65,"5,932"
新建区,https://nc.lianjia.com/ershoufang/103126441459.html,诚售总价低 通透3房 已满两年 精装拎包住,3室2厅,99平米,南,精装,低楼层(共32层),板楼,130,"13,132"
新建区,https://nc.lianjia.com/ershoufang/103126671207.html,红谷峰尚 近红谷滩  交通便利  环境好,2室2厅,86平米,南,精装,中楼层(共32层),板楼,96,"11,163"
新建区,https://nc.lianjia.com/ershoufang/103126835676.html,容州港九城 近地铁 户型好  有大露台,3室2厅,89平米,南,毛坯,低楼层(共32层),板楼,65,"7,304"
新建区,https://nc.lianjia.com/ershoufang/103125755457.html,近地铁，环境优美，交通购物便利,2室2厅,83平米,南 北,毛坯,低楼层(共32层),板楼,55,"6,627"
新建区,https://nc.lianjia.com/ershoufang/103126155103.html,钰珑湾南区 精装修 家具家电齐全,2室2厅,67.3平米,南,精装,低楼层(共18层),板楼,52,"7,727"
新建区,https://nc.lianjia.com/ershoufang/103125755253.html,立德教育 楼层好 采光充足 交通便利,3室2厅,94.31平米,南,简装,高楼层(共13层),板楼,100,"10,604"
新建区,https://nc.lianjia.com/ershoufang/103125615036.html,房子套内面积实用率高，楼盘位置好，交通方便。,3室2厅,119平米,南,精装,低楼层(共11层),板楼,90,"7,564"
新建区,https://nc.lianjia.com/ershoufang/103126184124.html,得房率高 配套成熟，地段繁华，生活便利,4室2厅,122.47平米,南 北,毛坯,中楼层(共6层),暂无数据,165,"13,473"
新建区,https://nc.lianjia.com/ershoufang/103126334283.html,万科物业 三房两卫洋房 看房方便环境好 物业好,3室1厅,112平米,南 北,精装,中楼层(共11层),板楼,110,"9,822"
新建区,https://nc.lianjia.com/ershoufang/103126573183.html,房东诚心出售 交通方便 购物。，物业便宜,4室2厅,118.94平米,南,精装,低楼层(共6层),板楼,158,"13,285"
新建区,https://nc.lianjia.com/ershoufang/103126715861.html,港九城近地铁 户型好小区得房率高 小区环境好,4室2厅,126.7平米,南,精装,高楼层(共33层),平房,92,"7,262"
新建区,https://nc.lianjia.com/ershoufang/103128039240.html,九龙湖西，近地铁，港九城小区户型好,4室2厅,136.09平米,南 北,毛坯,中楼层(共34层),塔楼,77,"5,659"
新建区,https://nc.lianjia.com/ershoufang/103128073554.html,房型方正楼层好采光充足房东诚心出售,3室2厅,81.64平米,南,毛坯,高楼层(共33层),平房,55,"6,737"
新建区,https://nc.lianjia.com/ershoufang/103128187406.html,九龙湖西 近地铁西站旁  户型方正楼层佳  配套齐全,3室2厅,109平米,南,毛坯,中楼层(共30层),板楼,60,"5,505"
新建区,https://nc.lianjia.com/ershoufang/103128163731.html,红谷新城精装大三房，带前后露台，采光无挡诚心出售,3室2厅,139.25平米,南,精装,中楼层(共5层),暂无数据,165,"11,850"
新建区,https://nc.lianjia.com/ershoufang/103127670169.html,户型端正，全景视野，生活便利，毛坯四房,4室2厅,140.52平米,南,毛坯,低楼层(共18层),板楼,115,"8,184"
新建区,https://nc.lianjia.com/ershoufang/103133150144.html,新建区.心怡广场旁.四小就在楼下.小区旁边有菜市场.,2室2厅,63平米,南,精装,中楼层(共6层),暂无数据,59.8,"9,493"
新建区,https://nc.lianjia.com/ershoufang/103131940634.html,卖点：户型好 前无遮挡，楼层好，全天采光，装修好,3室2厅,109平米,南,精装,低楼层(共32层),板楼,82,"7,523"
新建区,https://nc.lianjia.com/ershoufang/103131014187.html,现代米罗原房东装修房，价格合理，诚心出售看房预约,3室2厅,130.86平米,南,简装,高楼层(共7层),板塔结合,92,"7,031"
新建区,https://nc.lianjia.com/ershoufang/103133273969.html,价格适中，楼层好，业主诚心出售,2室2厅,87平米,南 北,精装,中楼层(共7层),板塔结合,74,"8,506"
新建区,https://nc.lianjia.com/ershoufang/103130760523.html,精装电梯洋房，四房两卫，随时看房,4室2厅,134.91平米,南,精装,高楼层(共11层),板楼,120,"8,895"
新建区,https://nc.lianjia.com/ershoufang/103140501999.html,藍天▪水雲居 3室2厅 南 北,3室2厅,133平米,南 北,精装,低楼层(共9层),板塔结合,88,"6,617"
新建区,https://nc.lianjia.com/ershoufang/103140018013.html,红谷滩旁的红谷汇景正大四房 户型端正  房东诚心出售,4室2厅,126.72平米,南 北,毛坯,低楼层(共31层),板楼,102,"8,050"
新建区,https://nc.lianjia.com/ershoufang/103132413906.html,：卖点：户型好 前无遮挡，楼层好，全天采光，装修好,2室2厅,79.1平米,南,精装,中楼层(共32层),板楼,60,"7,586"
新建区,https://nc.lianjia.com/ershoufang/103135092826.html,龙湾名仕公馆精装大两房出售，楼层高阳光足视野开阔。,3室2厅,96平米,南,精装,高楼层(共25层),塔楼,58,"6,042"
新建区,https://nc.lianjia.com/ershoufang/103138211470.html,户型方正，拎包入住，带集成空调，精装修交付,4室2厅,141.34平米,南,其他,低楼层(共31层),板楼,175,"12,382"
新建区,https://nc.lianjia.com/ershoufang/103140357414.html,哈佛园品质小区精装修2室2厅交通方便随时看房,2室2厅,79.9平米,南,精装,低楼层(共33层),暂无数据,68,"8,511"
新建区,https://nc.lianjia.com/ershoufang/103131428981.html,心怡广场，近哈佛园蓝天水云居小区大三房诚心出售,4室3厅,123.8平米,南,精装,中楼层(共8层),板塔结合,85,"6,866"
新建区,https://nc.lianjia.com/ershoufang/103139633568.html,房子出租中，边租边卖，房主诚心出售。,3室2厅,90平米,南 北,简装,中楼层(共33层),暂无数据,79,"8,778"
新建区,https://nc.lianjia.com/ershoufang/103140333883.html,莱卡小镇-东区 3室2厅 南,3室2厅,152.8平米,南,其他,中楼层(共6层),板楼,120,"7,854"
新建区,https://nc.lianjia.com/ershoufang/103123013956.html,万科金域传奇 113平 3房2厅2卫 新房买来没住过,3室2厅,113.05平米,南,精装,中楼层(共11层),板楼,89,"7,873"
新建区,https://nc.lianjia.com/ershoufang/103136349776.html,光线充足，楼层好，居住环境舒服，交通出行方便。,3室2厅,149.4平米,南,其他,中楼层(共6层),板塔结合,98,"6,560"
新建区,https://nc.lianjia.com/ershoufang/103128547983.html,精装通透大三房，心怡广场旁，交通便利,3室2厅,117.13平米,南,精装,中楼层(共34层),板楼,138,"11,782"
新建区,https://nc.lianjia.com/ershoufang/103140116856.html,精装修自住房，拎包入住，出行方便，配套成熟。,3室1厅,104.7平米,南 北,精装,低楼层(共28层),板楼,108,"10,316"
新建区,https://nc.lianjia.com/ershoufang/103140339787.html,哈佛园 新小区  品质好  舒适度高,2室1厅,79平米,南,其他,高楼层(共33层),板楼,69,"8,735"
新建区,https://nc.lianjia.com/ershoufang/103128461257.html,莱卡小镇 通透三房 精装修  楼层好 采光充足,3室2厅,87.87平米,南,精装,中楼层(共6层),板楼,79,"8,991"
新建区,https://nc.lianjia.com/ershoufang/103136915798.html,学府雅苑旁上下复式楼，使用面积大，总价低看房提前约,3室2厅,114.39平米,西 东,其他,高楼层(共7层),暂无数据,53,"4,634"
新建区,https://nc.lianjia.com/ershoufang/103135999842.html,莱卡小镇 带院子 配套齐全 出行便利 居住舒适,3室2厅,87.97平米,南 北,精装,低楼层(共6层),板楼,75,"8,526"
新建区,https://nc.lianjia.com/ershoufang/103119097220.html,新建城好房出售  业主忍痛割爱,3室2厅,107.95平米,东南,毛坯,中楼层(共34层),板楼,69,"6,392"
新建区,https://nc.lianjia.com/ershoufang/103140398449.html,福移路 2室2厅 南 北,2室2厅,91平米,南 北,其他,低楼层(共6层),暂无数据,50,"5,495"
新建区,https://nc.lianjia.com/ershoufang/103138055564.html,红湾大道刚需二房，精装修，拎包入住!,2室2厅,54.95平米,南,精装,中楼层(共26层),板塔结合,45,"8,190"
新建区,https://nc.lianjia.com/ershoufang/103138788613.html,莱卡小镇 精装修大四房 配套成熟,4室2厅,157.74平米,南,精装,低楼层(共6层),板楼,100,"6,340"
新建区,https://nc.lianjia.com/ershoufang/103137598810.html,万科传奇  精装三房 打了衣柜 房东自住,3室2厅,89平米,南,其他,中楼层(共34层),板楼,63.5,"7,135"
新建区,https://nc.lianjia.com/ershoufang/103140132566.html,电梯一室配套齐全.............,1室1厅,51.4平米,南,其他,高楼层(共19层),板塔结合,35,"6,810"
新建区,https://nc.lianjia.com/ershoufang/103125266725.html,望城沁园新出房，户型好，中间楼层,3室2厅,135.58平米,南 北,毛坯,中楼层(共33层),板楼,55,"4,057"
新建区,https://nc.lianjia.com/ershoufang/103137828117.html,红谷十二庭离红谷滩地铁近出门快速路,3室2厅,121平米,南,其他,高楼层(共6层),板楼,105,"8,678"
新建区,https://nc.lianjia.com/ershoufang/103139220175.html,通透采光好，前后无遮挡，配套设施齐全。,2室2厅,86.79平米,南,其他,低楼层(共28层),板楼,55.6,"6,407"
新建区,https://nc.lianjia.com/ershoufang/103138294026.html,小区物业管理严谨有序，环境优美，空气清新,3室1厅,107.65平米,南,毛坯,高楼层(共34层),板楼,51,"4,738"
新建区,https://nc.lianjia.com/ershoufang/103138524668.html,锦苑阳光 三房 全天的太阳 视野好,3室1厅,127平米,南,毛坯,高楼层(共33层),板楼,90,"7,087"
新建区,https://nc.lianjia.com/ershoufang/103138965546.html,淘鑫未未来3房 位置好 楼层好 房东诚心出售,3室2厅,109.89平米,南 北,毛坯,高楼层(共22层),暂无数据,65,"5,916"
新建区,https://nc.lianjia.com/ershoufang/103138383124.html,业主诚心出售看房提前预约、、、,1室1厅,44平米,南,精装,中楼层(共11层),塔楼,50,"11,364"
新建区,https://nc.lianjia.com/ershoufang/103138629582.html,全天候阳光好房，视野开阔，用料考究的房东自住房,2室2厅,98平米,南 北,其他,中楼层(共7层),暂无数据,69,"7,041"
新建区,https://nc.lianjia.com/ershoufang/103138652218.html,正宗三房，采光好，楼间距大，交通方便,3室2厅,113.77平米,南,毛坯,中楼层(共11层),板楼,83,"7,296"
新建区,https://nc.lianjia.com/ershoufang/103138759771.html,南北通透户型，采光条件好，四室两厅，电梯洋房,4室2厅,148.93平米,南 北,毛坯,中楼层(共8层),板楼,284.9,"19,130"
新建区,https://nc.lianjia.com/ershoufang/103134014138.html,望城沁园三房，万达广场，体育馆，南大二附院,3室2厅,90平米,南,毛坯,中楼层(共33层),板楼,36,"4,000"
新建区,https://nc.lianjia.com/ershoufang/103134504373.html,汇景名居 三室两厅 全景视野，生活便利，房东诚心出售,3室2厅,104.66平米,南,精装,低楼层(共33层),板楼,85,"8,122"
新建区,https://nc.lianjia.com/ershoufang/103133627677.html,锦苑阳光 大四房 中间楼层 采光好,4室2厅,179.8平米,南,毛坯,低楼层(共33层),板楼,97,"5,395"
新建区,https://nc.lianjia.com/ershoufang/103133579901.html,锦苑阳光 三房采光好小区环境优美,3室2厅,127.68平米,东南,毛坯,高楼层(共33层),板楼,64,"5,013"
新建区,https://nc.lianjia.com/ershoufang/103133794798.html,近红角洲 品质小区 6层真洋房 绿城物业,3室2厅,114.88平米,南,毛坯,低楼层(共6层),暂无数据,118,"10,272"
新建区,https://nc.lianjia.com/ershoufang/103134192023.html,精装通透三房，格局方正，楼层好，采光太阳足，,3室2厅,110平米,南,精装,高楼层(共28层),板楼,146,"13,273"
新建区,https://nc.lianjia.com/ershoufang/103133867147.html,锦苑阳光 好位置 中楼层 视野采光好,3室2厅,143平米,南,毛坯,中楼层(共32层),板楼,66,"4,616"
新建区,https://nc.lianjia.com/ershoufang/103133149946.html,新建城A7地块 房东诚心出售 随时交易,4室2厅,143平米,南 北,毛坯,中楼层(共34层),板楼,71,"4,966"
新建区,https://nc.lianjia.com/ershoufang/103133107637.html,竞辉  近吾悦广场新建购物方便,2室2厅,86.24平米,西南,精装,高楼层(共29层),板楼,62,"7,190"
新建区,https://nc.lianjia.com/ershoufang/103134574539.html,户型好，通透，全天阳光，出行方便，配套成熟,3室2厅,140.06平米,南,精装,中楼层(共7层),暂无数据,95,"6,783"
